0	0	1e+07
0	1	-0.0138889
0	3	-0.0138889
0	4	0.638889
0	6	-0.0555556
0	7	-2.66667
0	11	-0.0555556
0	26	0.166667

1	0	-0.0138889
1	1	1e+07
1	2	0.486111
1	4	0.222222
1	6	-1
1	7	-0.0555556
1	8	-2
1	9	-0.0555556
1	27	0.0833333

2	1	0.486111
2	2	1e+07
2	3	-0.0138889
2	4	0.0555556
2	6	-0.0555556
2	8	-2
2	9	-0.333333
2	11	-0.0555556
2	28	-0.166667

3	0	-0.0138889
3	2	-0.0138889
3	3	1e+07
3	4	0.222222
3	7	-0.0555556
3	9	-0.0555556
3	11	-1
3	29	-0.0833333

4	0	0.638889
4	1	0.222222
4	2	0.0555556
4	3	0.222222
4	4	4.08333
4	5	-0.0555556
4	6	-1
4	7	-2.66667
4	8	-0.0555556
4	9	-0.333333
4	10	-0.0555556
4	11	-1
4	12	-0.0555556

5	4	-0.0555556
5	5	1e+07
5	6	-2.44444
5	7	-0.444444
5	26	-0.166667
5	27	-0.0833333
5	30	-0.0833333

6	0	-0.0555556
6	1	-1
6	2	-0.0555556
6	4	-1
6	5	-2.44444
6	6	8.88889
6	7	0.222222
6	8	0.888889
6	9	-3.77778
6	27	0.0833333
6	28	0.0833333
6	30	0.166667

7	0	-2.66667
7	1	-0.0555556
7	3	-0.0555556
7	4	-2.66667
7	5	-0.444444
7	6	0.222222
7	7	7.55556
7	11	0.222222
7	12	-0.444444
7	27	0.0833333
7	30	0.25

8	1	-2
8	2	-2
8	4	-0.0555556
8	6	0.888889
8	8	1e+07
8	9	-1.11111
8	28	0.25
8	30	0.0833333

9	1	-0.0555556
9	2	-0.333333
9	3	-0.0555556
9	4	-0.333333
9	6	-3.77778
9	8	-1.11111
9	9	8.22222
9	10	-1.11111
9	11	0.222222
9	27	-0.166667
9	29	0.0833333
9	30	-0.25

10	4	-0.0555556
10	9	-1.11111
10	10	1e+07
10	11	-1.11111
10	28	-0.25
10	29	-0.25
10	30	-0.166667

11	0	-0.0555556
11	2	-0.0555556
11	3	-1
11	4	-1
11	7	0.222222
11	9	0.222222
11	10	-1.11111
11	11	6.88889
11	12	-2.44444
11	26	-0.166667
11	28	0.0833333
11	29	-0.0833333
11	30	-0.166667

12	4	-0.0555556
12	7	-0.444444
12	11	-2.44444
12	12	1e+07
12	26	0.166667
12	29	0.333333
12	30	0.166667

13	13	1e+07
13	14	-0.0138889
13	16	-0.0138889
13	17	0.638889
13	19	-0.0555556
13	20	-2.66667
13	24	-0.0555556
13	26	0.166667

14	13	-0.0138889
14	14	1e+07
14	15	0.486111
14	17	0.222222
14	19	-1
14	20	-0.0555556
14	21	-2
14	22	-0.0555556
14	27	-0.166667

15	14	0.486111
15	15	1e+07
15	16	-0.0138889
15	17	0.0555556
15	19	-0.0555556
15	21	-2
15	22	-0.333333
15	24	-0.0555556
15	28	0.25

16	13	-0.0138889
16	15	-0.0138889
16	16	1e+07
16	17	0.222222
16	20	-0.0555556
16	22	-0.0555556
16	24	-1
16	29	-0.166667

17	13	0.638889
17	14	0.222222
17	15	0.0555556
17	16	0.222222
17	17	4.08333
17	18	-0.0555556
17	19	-1
17	20	-2.66667
17	21	-0.0555556
17	22	-0.333333
17	23	-0.0555556
17	24	-1
17	25	-0.0555556
17	30	-0.0833333

18	17	-0.0555556
18	18	1e+07
18	19	-2.44444
18	20	-0.444444
18	26	0.166667
18	27	0.333333
18	30	0.166667

19	13	-0.0555556
19	14	-1
19	15	-0.0555556
19	17	-1
19	18	-2.44444
19	19	8.88889
19	20	0.222222
19	21	0.888889
19	22	-3.77778
19	26	-0.166667
19	27	-0.5
19	28	-0.166667
19	30	-0.5

20	13	-2.66667
20	14	-0.0555556
20	16	-0.0555556
20	17	-2.66667
20	18	-0.444444
20	19	0.222222
20	20	7.55556
20	24	0.222222
20	25	-0.444444
20	29	0.0833333
20	30	0.25

21	14	-2
21	15	-2
21	17	-0.0555556
21	19	0.888889
21	21	1e+07
21	22	-1.11111
21	27	0.166667
21	28	-0.166667

22	14	-0.0555556
22	15	-0.333333
22	16	-0.0555556
22	17	-0.333333
22	19	-3.77778
22	21	-1.11111
22	22	8.22222
22	23	-1.11111
22	24	0.222222
22	27	0.166667
22	28	0.25
22	29	0.0833333
22	30	0.5

23	17	-0.0555556
23	22	-1.11111
23	23	1e+07
23	24	-1.11111
23	28	-0.0833333
23	29	0.0833333

24	13	-0.0555556
24	15	-0.0555556
24	16	-1
24	17	-1
24	20	0.222222
24	22	0.222222
24	23	-1.11111
24	24	6.88889
24	25	-2.44444
24	28	-0.0833333
24	30	-0.25

25	17	-0.0555556
25	20	-0.444444
25	24	-2.44444
25	25	1e+07
25	26	-0.166667
25	29	-0.0833333
25	30	-0.0833333

26	0	0.166667
26	5	-0.166667
26	11	-0.166667
26	12	0.166667
26	13	0.166667
26	18	0.166667
26	19	-0.166667
26	25	-0.166667
26	26	-0.0833333
26	27	-0.0208333
26	29	-0.0208333
26	30	-0.0416667

27	1	0.0833333
27	5	-0.0833333
27	6	0.0833333
27	7	0.0833333
27	9	-0.166667
27	14	-0.166667
27	18	0.333333
27	19	-0.5
27	21	0.166667
27	22	0.166667
27	26	-0.0208333
27	27	-0.0833333
27	28	-0.0208333
27	30	-0.0416667

28	2	-0.166667
28	6	0.0833333
28	8	0.25
28	10	-0.25
28	11	0.0833333
28	15	0.25
28	19	-0.166667
28	21	-0.166667
28	22	0.25
28	23	-0.0833333
28	24	-0.0833333
28	27	-0.0208333
28	28	-0.0833333
28	29	-0.0208333
28	30	-0.0416667

29	3	-0.0833333
29	9	0.0833333
29	10	-0.25
29	11	-0.0833333
29	12	0.333333
29	16	-0.166667
29	20	0.0833333
29	22	0.0833333
29	23	0.0833333
29	25	-0.0833333
29	26	-0.0208333
29	28	-0.0208333
29	29	-0.0833333
29	30	-0.0416667

30	5	-0.0833333
30	6	0.166667
30	7	0.25
30	8	0.0833333
30	9	-0.25
30	10	-0.166667
30	11	-0.166667
30	12	0.166667
30	17	-0.0833333
30	18	0.166667
30	19	-0.5
30	20	0.25
30	22	0.5
30	24	-0.25
30	25	-0.0833333
30	26	-0.0416667
30	27	-0.0416667
30	28	-0.0416667
30	29	-0.0416667
30	30	-0.166667

323

